,L,b,h,P,fc,E,I,deflexion_max_mm
3044,9.950000000000001,0.4,0.8500000000000001,22.03,420,30463000,0.020470833333333337,0.7249938275783623
3045,9.1,0.35000000000000003,0.8,48.37,350,27805000,0.014933333333333338,1.8288553971014647
3046,5.550000000000001,0.25,0.9500000000000001,39.11,420,30463000,0.01786197916666667,0.2559901642300713
3047,2.45,0.4,0.65,42.98,175,19663000,0.009154166666666666,0.07315682223388541
3048,9.700000000000001,0.45,0.8,33.94,280,24870000,0.019200000000000005,1.3514774055993946
3049,9.4,0.5,0.55,34.99,210,21541000,0.006932291666666669,4.054558570204788
3050,9.55,0.30000000000000004,0.35000000000000003,50.11,210,21541000,0.0010718750000000003,39.38068604702519
3051,6.800000000000001,0.4,0.6000000000000001,89.93,175,19663000,0.007200000000000004,4.161096795824456
3052,7.5,0.35000000000000003,0.6000000000000001,78.92,175,19663000,0.0063000000000000035,5.599371735166118
3053,8.8,0.5,0.65,72.25,420,30463000,0.011442708333333334,2.9426806385223494
3054,7.75,0.45,0.6000000000000001,78.25,175,19663000,0.008100000000000005,4.764457071792155
3055,4.3500000000000005,0.55,0.55,61.59,280,24870000,0.007625520833333337,0.55691823793404
3056,3.6500000000000004,0.25,0.9,19.29,350,27805000,0.015187500000000001,0.046276488115720674
3057,9.75,0.5,0.5,43.4,210,21541000,0.005208333333333333,7.4696062160531085
3058,9.8,0.30000000000000004,0.75,26.99,420,30463000,0.010546875000000002,1.647188892090506
3059,8.25,0.35000000000000003,0.9,57.8,350,27805000,0.021262500000000004,1.1436976287048215
3060,2.5500000000000003,0.5,0.6000000000000001,71.89,280,24870000,0.009000000000000005,0.11095055852935262
3061,2.8000000000000003,0.35000000000000003,0.5,30.18,420,30463000,0.003645833333333334,0.12427466762958343
3062,4.3500000000000005,0.30000000000000004,0.9500000000000001,16.74,350,27805000,0.02143437500000001,0.04816685197420364
3063,7.95,0.45,0.65,18.33,175,19663000,0.0102984375,0.9475486052409129
3064,5.7,0.30000000000000004,0.7000000000000001,41.39,175,19663000,0.008575000000000003,0.947097844303333
3065,5.1000000000000005,0.35000000000000003,0.45,25.57,280,24870000,0.0026578125000000005,1.0690546184072522
3066,5.5,0.25,0.6000000000000001,32.05,420,30463000,0.004500000000000002,0.8103818034871685
3067,3.9000000000000004,0.45,0.45,83.68,420,30463000,0.0034171875000000005,0.9934197175579254
3068,4.2,0.30000000000000004,0.4,93.71,280,24870000,0.0016000000000000007,3.634936293727381
3069,5.6000000000000005,0.45,0.8500000000000001,96.18,210,21541000,0.023029687500000007,0.7093387916492557
3070,6.1000000000000005,0.6000000000000001,0.6000000000000001,75.36,210,21541000,0.010800000000000006,1.5317910977687677
3071,9.55,0.30000000000000004,0.75,66.78,350,27805000,0.010546875000000002,4.13207878838738
3072,8.65,0.6000000000000001,0.35000000000000003,43.47,280,24870000,0.0021437500000000007,10.993773940818786
3073,7.3500000000000005,0.55,0.9500000000000001,97.14,175,19663000,0.03929635416666668,1.0399604912309452
3074,9.700000000000001,0.35000000000000003,0.35000000000000003,61.85,280,24870000,0.0012505208333333337,37.813506569019374
3075,2.4000000000000004,0.45,1.0,61.97,420,30463000,0.0375,0.015623201917079745
3076,6.9,0.30000000000000004,0.7000000000000001,77.49,280,24870000,0.008575000000000003,2.4868052854434897
3077,7.45,0.5,0.9,56.86,175,19663000,0.030375000000000003,0.8201029430087647
3078,3.35,0.30000000000000004,0.8,81.68,420,30463000,0.012800000000000006,0.1640689023834583
3079,9.35,0.30000000000000004,0.7000000000000001,96.81,175,19663000,0.008575000000000003,9.777546891525258
3080,6.4,0.30000000000000004,0.4,77.85,210,21541000,0.0016000000000000007,12.33591755257416
3081,4.55,0.35000000000000003,0.65,92.0,280,24870000,0.008009895833333334,0.9063128266988337
3082,9.5,0.30000000000000004,0.35000000000000003,49.47,210,21541000,0.0010718750000000003,38.27026649160329
3083,6.5,0.30000000000000004,0.55,99.13,280,24870000,0.004159375000000002,5.482770612544608
3084,6.1000000000000005,0.35000000000000003,0.9500000000000001,56.19,420,30463000,0.025006770833333344,0.34880043276639977
3085,6.45,0.30000000000000004,0.35000000000000003,29.94,420,30463000,0.0010718750000000003,5.125932587149405
3086,4.3,0.25,0.9500000000000001,93.21,280,24870000,0.01786197916666667,0.3475531856483279
3087,6.15,0.4,0.75,49.7,350,27805000,0.0140625,0.6159636216507823
3088,3.7,0.25,0.9500000000000001,73.81,420,30463000,0.01786197916666667,0.14314523345793206
3089,5.25,0.55,0.7000000000000001,17.69,420,30463000,0.01572083333333334,0.11135667933976535
3090,6.65,0.30000000000000004,0.30000000000000004,79.27,350,27805000,0.0006750000000000004,25.876520869270326
3091,6.65,0.5,0.45,82.99,280,24870000,0.0037968750000000003,5.384524758648952
3092,6.800000000000001,0.6000000000000001,0.6000000000000001,70.71,280,24870000,0.010800000000000006,1.724514289118229
3093,2.5,0.55,0.8500000000000001,69.74,280,24870000,0.028147395833333342,0.03242998335901951
3094,7.1000000000000005,0.45,0.7000000000000001,58.48,420,30463000,0.012862500000000004,1.112866615813449
3095,5.95,0.4,0.9,41.13,350,27805000,0.024300000000000002,0.26714016895386966
3096,8.35,0.30000000000000004,0.45,54.86,420,30463000,0.0022781250000000006,9.587906095232183
3097,7.3500000000000005,0.55,0.9500000000000001,54.87,210,21541000,0.03929635416666668,0.5362133471684085
3098,5.45,0.30000000000000004,0.75,39.97,350,27805000,0.010546875000000002,0.4596589487191441
3099,3.5500000000000003,0.5,0.75,57.33,420,30463000,0.017578125,0.09978851152764558
3100,6.15,0.45,0.4,69.15,350,27805000,0.0024000000000000007,5.021600435089238
3101,7.800000000000001,0.4,0.30000000000000004,78.21,175,19663000,0.0009000000000000005,43.69307074200273
3102,7.25,0.35000000000000003,0.8,34.6,210,21541000,0.014933333333333338,0.8539378449738909
3103,7.7,0.45,0.4,90.36,420,30463000,0.0024000000000000007,11.75501663903752
3104,6.6000000000000005,0.55,0.4,37.27,420,30463000,0.0029333333333333342,2.498134827495651
3105,9.1,0.35000000000000003,0.65,39.93,350,27805000,0.008009895833333334,2.814702391656176
3106,3.25,0.25,0.6000000000000001,77.58,280,24870000,0.004500000000000002,0.49575867427288545
3107,8.4,0.5,0.75,73.23,210,21541000,0.017578125,2.3880710607678384
3108,5.45,0.35000000000000003,0.8,69.46,280,24870000,0.014933333333333338,0.6307401889658814
3109,5.15,0.4,0.8,67.12,210,21541000,0.01706666666666667,0.5195386129802253
3110,8.85,0.45,0.5,72.98,280,24870000,0.0046875,9.040144402895054
3111,4.05,0.55,0.8500000000000001,22.22,420,30463000,0.028147395833333342,0.035863857132555056
3112,7.7,0.35000000000000003,0.9500000000000001,75.79,420,30463000,0.025006770833333344,0.9462645286000283
3113,2.7,0.5,0.55,90.03,175,19663000,0.006932291666666669,0.27083868671716466
3114,4.6000000000000005,0.55,0.65,62.21,420,30463000,0.012586979166666666,0.3290018008587651
3115,2.45,0.30000000000000004,0.30000000000000004,13.18,210,21541000,0.0006750000000000004,0.27771720924381343
3116,6.2,0.35000000000000003,0.6000000000000001,28.41,280,24870000,0.0063000000000000035,0.900303068017181
3117,3.0,0.4,0.75,82.77,210,21541000,0.0140625,0.15369759992572304
3118,6.4,0.45,0.8,43.48,280,24870000,0.019200000000000005,0.4972916945896438
3119,6.65,0.6000000000000001,0.9,91.87,350,27805000,0.03645000000000001,0.5553630517966878
3120,5.25,0.30000000000000004,0.5,97.71,175,19663000,0.0031250000000000006,4.793755562477749
3121,5.3500000000000005,0.4,0.35000000000000003,89.59,420,30463000,0.0014291666666666671,6.564839254047997
3122,5.2,0.35000000000000003,0.65,96.89,175,19663000,0.008009895833333334,1.8020676978516574
3123,7.65,0.35000000000000003,0.55,40.03,280,24870000,0.004852604166666669,3.0936986380914138
3124,3.75,0.25,0.6000000000000001,39.82,175,19663000,0.004500000000000002,0.49441487501907116
3125,4.25,0.45,1.0,21.63,210,21541000,0.0375,0.04282377452687124
3126,2.1,0.25,0.6000000000000001,90.9,210,21541000,0.004500000000000002,0.18092648902093675
3127,5.25,0.5,0.4,29.74,280,24870000,0.0026666666666666674,1.3518643626545535
3128,7.95,0.55,0.8,22.51,175,19663000,0.023466666666666674,0.510663079596185
3129,5.800000000000001,0.4,0.8,70.24,210,21541000,0.01706666666666667,0.7766273472680008
3130,8.0,0.35000000000000003,0.75,23.99,420,30463000,0.012304687500000001,0.6826776936615099
3131,3.0,0.30000000000000004,0.7000000000000001,35.49,420,30463000,0.008575000000000003,0.07642258557889227
3132,8.25,0.30000000000000004,0.9,26.64,175,19663000,0.018225000000000005,0.8696360055829615
3133,3.95,0.4,0.4,83.76,350,27805000,0.002133333333333334,1.8130304555441916
3134,7.800000000000001,0.4,0.5,16.24,280,24870000,0.004166666666666667,1.5494017852834745
3135,6.0,0.6000000000000001,1.0,90.88,175,19663000,0.05000000000000001,0.41596907898082686
3136,8.1,0.30000000000000004,0.8500000000000001,43.61,210,21541000,0.015353125000000007,1.4599475693935335
3137,8.5,0.55,0.8,85.74,210,21541000,0.023466666666666674,2.1701100278578163
3138,3.45,0.30000000000000004,0.7000000000000001,31.96,420,30463000,0.008575000000000003,0.10466850456353446
3139,7.800000000000001,0.45,0.9500000000000001,89.01,420,30463000,0.03215156250000001,0.8984762831965588
3140,4.7,0.5,0.5,23.25,210,21541000,0.005208333333333333,0.4482400538507962
3141,2.9000000000000004,0.4,0.65,45.91,175,19663000,0.009154166666666666,0.12959595747285785
3142,4.75,0.5,0.55,44.67,175,19663000,0.006932291666666669,0.731693063621649
3143,2.5500000000000003,0.5,0.65,53.77,350,27805000,0.011442708333333334,0.05838047346281574
3144,9.3,0.30000000000000004,0.45,83.23,280,24870000,0.0022781250000000006,24.61694569787587
3145,4.7,0.55,1.0,63.43,350,27805000,0.04583333333333334,0.10765710696244953
3146,2.3000000000000003,0.45,0.4,39.31,175,19663000,0.0024000000000000007,0.21114669772471706
3147,6.300000000000001,0.55,0.8,98.2,175,19663000,0.023466666666666674,1.1086404368871163
3148,9.600000000000001,0.5,0.9500000000000001,69.27,175,19663000,0.03572395833333334,1.817641776842553
3149,6.2,0.4,0.7000000000000001,26.6,175,19663000,0.011433333333333337,0.587479644250519
3150,8.950000000000001,0.5,0.8500000000000001,40.62,210,21541000,0.025588541666666673,1.1006681297045733
3151,10.0,0.4,0.35000000000000003,18.27,175,19663000,0.0014291666666666671,13.54455223578522
3152,2.5500000000000003,0.30000000000000004,0.65,10.26,210,21541000,0.006865625000000001,0.023965181660648326
3153,4.75,0.5,0.55,40.12,280,24870000,0.006932291666666669,0.51957459027363
3154,8.05,0.35000000000000003,0.9500000000000001,35.21,280,24870000,0.025006770833333344,0.6152888277535676
3155,6.95,0.4,0.9500000000000001,45.1,175,19663000,0.028579166666666673,0.5612939716872545
3156,5.45,0.45,0.9,96.28,280,24870000,0.027337500000000004,0.4775840012019214
3157,8.950000000000001,0.25,0.65,12.67,210,21541000,0.005721354166666667,1.535464536016117
3158,9.700000000000001,0.4,0.35000000000000003,52.32,210,21541000,0.0014291666666666671,32.3141667466326
3159,5.0,0.45,0.7000000000000001,35.32,420,30463000,0.012862500000000004,0.2347423307075263
3160,2.75,0.25,0.7000000000000001,77.96,350,27805000,0.007145833333333335,0.17000155445331208
3161,8.200000000000001,0.25,0.55,93.53,175,19663000,0.0034661458333333345,15.763572328979976
3162,3.5500000000000003,0.55,0.4,70.99,350,27805000,0.0029333333333333342,0.8112536823642942
3163,9.200000000000001,0.55,0.45,57.78,350,27805000,0.004176562500000001,8.071567778728362
3164,8.1,0.5,0.65,16.23,175,19663000,0.011442708333333334,0.7986449165016786
3165,6.9,0.4,0.5,28.51,175,19663000,0.004166666666666667,2.3815774780043744
3166,7.45,0.4,0.6000000000000001,39.8,350,27805000,0.007200000000000004,1.7125973082837143
3167,5.75,0.55,0.30000000000000004,20.8,280,24870000,0.0012375000000000008,2.676730446131329
3168,5.95,0.30000000000000004,0.8500000000000001,11.56,420,30463000,0.015353125000000007,0.10846710216765688
3169,3.0500000000000003,0.55,0.7000000000000001,10.14,280,24870000,0.01572083333333334,0.015330096437867048
3170,8.700000000000001,0.6000000000000001,0.45,25.64,175,19663000,0.004556250000000001,3.926243373686117
3171,5.6000000000000005,0.45,0.8,64.36,350,27805000,0.019200000000000005,0.44107734420268135
3172,3.35,0.4,0.6000000000000001,79.27,420,30463000,0.007200000000000004,0.28307197501222625
3173,7.65,0.35000000000000003,0.8500000000000001,63.11,350,27805000,0.01791197916666667,1.1818837824646131
3174,4.95,0.35000000000000003,0.8,44.93,420,30463000,0.014933333333333338,0.24956366118754347
3175,6.6000000000000005,0.25,0.55,28.51,210,21541000,0.0034661458333333345,2.2870470266004364
3176,5.7,0.30000000000000004,0.65,70.55,350,27805000,0.006865625000000001,1.4258615887336188
3177,9.15,0.45,0.7000000000000001,78.0,210,21541000,0.012862500000000004,4.492885998265156
3178,5.8500000000000005,0.5,0.65,74.58,210,21541000,0.011442708333333334,1.2619845875307554
3179,4.3500000000000005,0.35000000000000003,1.0,72.06,280,24870000,0.02916666666666667,0.1703563034206445
3180,6.7,0.30000000000000004,0.9,17.45,175,19663000,0.018225000000000005,0.3051134030684988
3181,6.4,0.5,0.55,23.83,175,19663000,0.006932291666666669,0.954764188293252
3182,3.5,0.30000000000000004,1.0,38.26,420,30463000,0.025000000000000005,0.04487404118657605
3183,5.6000000000000005,0.45,0.9500000000000001,79.06,175,19663000,0.03215156250000001,0.45753865464556287
3184,7.550000000000001,0.4,0.9,56.61,210,21541000,0.024300000000000002,0.9696625842099278
3185,9.1,0.30000000000000004,0.75,92.38,210,21541000,0.010546875000000002,6.383681900206381
3186,6.3500000000000005,0.6000000000000001,0.8,43.76,350,27805000,0.02560000000000001,0.32793999604996477
3187,6.0,0.30000000000000004,0.6000000000000001,45.48,210,21541000,0.005400000000000003,1.7594354951023616
3188,5.45,0.35000000000000003,0.4,98.05,420,30463000,0.0018666666666666673,5.815089785900254
3189,3.6500000000000004,0.55,0.30000000000000004,19.79,350,27805000,0.0012375000000000008,0.5826597835636227
3190,9.65,0.35000000000000003,0.5,84.49,420,30463000,0.003645833333333334,14.242181989626758
3191,4.15,0.30000000000000004,0.7000000000000001,12.14,175,19663000,0.008575000000000003,0.10721062592981338
3192,3.8000000000000003,0.5,0.9,87.38,175,19663000,0.030375000000000003,0.16724591813762868
3193,2.0500000000000003,0.45,0.65,11.06,210,21541000,0.0102984375,0.008948253405458862
3194,7.95,0.55,0.45,35.99,350,27805000,0.004176562500000001,3.244143908666476
3195,2.5500000000000003,0.55,0.5,58.69,350,27805000,0.005729166666666667,0.12727088309820014
3196,5.3500000000000005,0.4,0.65,50.71,350,27805000,0.009154166666666666,0.6355826078449494
3197,3.9000000000000004,0.55,0.65,95.3,350,27805000,0.012586979166666666,0.33651239966650875
3198,6.6000000000000005,0.45,0.9,62.72,280,24870000,0.027337500000000004,0.5525378552836893
3199,5.300000000000001,0.6000000000000001,0.7000000000000001,31.43,175,19663000,0.017150000000000006,0.2890792031098154
3200,3.8000000000000003,0.30000000000000004,0.75,48.76,210,21541000,0.010546875000000002,0.2453486032091544
3201,9.9,0.35000000000000003,0.9500000000000001,35.86,210,21541000,0.025006770833333344,1.3457089993808087
3202,6.75,0.5,0.4,63.83,420,30463000,0.0026666666666666674,5.034467281838315
3203,2.5500000000000003,0.55,0.75,24.79,420,30463000,0.0193359375,0.014538443954364912
3204,3.8000000000000003,0.55,0.45,65.72,420,30463000,0.004176562500000001,0.5904939495186803
3205,7.300000000000001,0.55,0.8,79.79,175,19663000,0.023466666666666674,1.4014403724598983
3206,9.3,0.5,0.8500000000000001,51.8,175,19663000,0.025588541666666673,1.725210343856365
3207,6.8500000000000005,0.55,0.9,18.25,350,27805000,0.033412500000000005,0.1315411016451913
3208,9.25,0.45,0.6000000000000001,39.92,280,24870000,0.008100000000000005,3.2674856527606084
3209,4.0,0.30000000000000004,0.65,19.3,350,27805000,0.006865625000000001,0.13480098561216106
3210,6.300000000000001,0.30000000000000004,0.9500000000000001,68.17,175,19663000,0.02143437500000001,0.8425837929247786
3211,5.5,0.5,0.5,86.36,175,19663000,0.005208333333333333,2.922879519910492
3212,2.5,0.30000000000000004,0.4,27.42,280,24870000,0.0016000000000000007,0.2243109481805387
3213,2.75,0.35000000000000003,0.75,11.09,210,21541000,0.012304687500000001,0.018128085508894196
3214,3.35,0.35000000000000003,0.65,45.83,210,21541000,0.008009895833333334,0.2080416607644168
3215,7.45,0.35000000000000003,0.55,70.8,420,30463000,0.004852604166666669,4.125848733085854
3216,7.95,0.55,0.65,16.45,280,24870000,0.012586979166666666,0.5500836696582979
3217,7.550000000000001,0.6000000000000001,0.4,43.15,210,21541000,0.0032000000000000015,5.612606288422972
3218,6.75,0.45,0.35000000000000003,29.85,350,27805000,0.0016078125000000005,4.278151070842702
3219,7.25,0.55,0.55,84.33,175,19663000,0.007625520833333337,4.465145255960585
3220,3.0500000000000003,0.30000000000000004,0.75,71.87,210,21541000,0.010546875000000002,0.18698908908134418
3221,6.65,0.5,0.65,55.44,350,27805000,0.011442708333333334,1.0675671274285927
3222,5.300000000000001,0.25,0.7000000000000001,76.96,420,30463000,0.007145833333333335,1.0965435314206626
3223,5.8500000000000005,0.45,0.8,57.13,420,30463000,0.019200000000000005,0.4073959297991878
3224,8.0,0.35000000000000003,0.8500000000000001,48.78,420,30463000,0.01791197916666667,0.9535737200505006
3225,4.25,0.4,0.55,11.4,280,24870000,0.005545833333333336,0.13218671350980013
3226,9.55,0.55,0.65,70.21,210,21541000,0.012586979166666666,4.698729850091998
3227,3.3000000000000003,0.25,0.8500000000000001,57.09,280,24870000,0.012794270833333336,0.13432885107996143
3228,2.3000000000000003,0.55,0.8,14.69,350,27805000,0.023466666666666674,0.005706762025203936
3229,3.4000000000000004,0.5,0.8,17.94,175,19663000,0.02133333333333334,0.03501946072572852
3230,8.8,0.6000000000000001,0.55,88.01,210,21541000,0.008318750000000003,6.972922953128143
3231,6.0,0.30000000000000004,0.75,22.74,175,19663000,0.010546875000000002,0.4934343691196662
3232,2.0,0.30000000000000004,0.6000000000000001,97.96,210,21541000,0.005400000000000003,0.14035823732061906
3233,2.7,0.55,0.8500000000000001,17.04,175,19663000,0.028147395833333342,0.012625007527307906
3234,7.25,0.4,0.30000000000000004,34.89,350,27805000,0.0009000000000000005,11.068998865486815
3235,4.0,0.55,0.7000000000000001,42.05,175,19663000,0.01572083333333334,0.18137582214731143
3236,6.050000000000001,0.45,0.65,39.76,420,30463000,0.0102984375,0.5846921379838896
